Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50638580;D;D;D
50637207;D;D;D
50633236;D;D;D
50619063;D;D;D
50618296;D;D;D
50593587;D;D;D
50589393;D;D;D
50587404;D;D;D
50576860;D;D;D
50568329;D;D;D
50566652;D;D;D
50561324;D;D;D
50561278;D;D;D
50561049;D;D;D
50556509;D;D;D
50548921;D;D;D
50545558;D;D;D
50544810;D;D;D
50540009;D;D;D
50523430;D;D;D
50522574;D;D;D
50520520;D;D;D
50516736;D;D;D
50507648;D;D;D
50500937;D;D;D
50497855;D;D;D
50475258;D;D;D
50474472;D;D;D
50466186;D;D;D
50456334;D;D;D
50454994;D;D;D
50446711;D;D;D
50446584;D;D;D
50440446;D;D;D
50440233;D;D;D
50438824;D;D;D
50437623;D;D;D
50436988;D;D;D
50435515;D;D;D
50433644;D;D;D
50422227;D;D;D
50415883;D;D;D
50414194;D;D;D
50407058;D;D;D
50396706;D;D;D
50381822;D;D;D
50375040;D;D;D
50366335;D;D;D
50361449;D;D;D
50357689;D;D;D
50356054;D;D;D
50348957;D;D;D
50346865;D;D;D
50345850;D;D;D
50332260;D;D;D
50329545;D;D;D
50302655;D;D;D
50297767;D;D;D
50291300;D;D;D
50268317;D;D;D
50256645;D;D;D
50256238;D;D;D
50248987;D;D;D
50236113;D;D;D
50234234;D;D;D
50215442;D;D;D
50215205;D;D;D
50210041;D;D;D
50208802;D;D;D
50204211;D;D;D
50193201;D;D;D
50180398;D;D;D
50176447;D;D;D
50173278;D;D;D
50167170;D;D;D
50165232;D;D;D
50161946;D;D;D
50161415;D;D;D
50160761;D;D;D
50158864;D;D;D
50143549;D;D;D
50134892;D;D;D
50134175;D;D;D
50126156;D;D;D
50125303;D;D;D
50124331;D;D;D
50121278;D;D;D
50121057;D;D;D
50119303;D;D;D
50116837;D;D;D
50116755;C2;D;D
50116491;D;D;D
50116490;D;D;D
50116489;D;D;D
50115825;D;D;D
50115652;D;D;D
50115651;D;D;D
50115650;D;D;D
50115649;D;D;D
50115213;D;D;D
50114976;D;D;D
50114973;D;D;D
50114139;D;D;D
50114138;D;D;D
50113953;D;D;D
50113951;D;D;D
50113949;D;D;D
50113946;D;D;D
50113945;D;D;D
50113914;D;D;D
50113874;D;D;D
50113206;D;D;D
50112864;D;D;D
50112822;D;D;D
50112697;C2;D;D
50112682;D;D;D
50112669;D;D;D
50112658;D;D;D
50112510;D;D;D
50112509;D;D;D
50112508;D;D;D
50112507;D;D;D
50112504;D;D;D
50112500;D;D;D
50110858;D;D;D
50110857;D;D;D
50110205;D;D;D
50109410;D;D;D
50109395;D;D;D
50109319;D;D;D
50109318;D;D;D
50109206;A;A;B1
50109203;D;D;D
50109174;D;D;D
50109028;D;D;D
50108336;D;D;D
50107638;D;D;D
50107633;D;D;D
50107632;D;D;D
50106813;D;D;D
50105180;D;D;D
50105179;D;D;D
50105178;D;D;D
50105176;B1;B1;B1
50104831;B1;B1;B1
50104830;D;D;D
50104827;D;D;D
50104658;D;D;D
50104633;D;D;D
50104631;D;D;D
50104630;D;D;D
50104483;D;D;D
50104482;D;D;D
50104481;D;D;D
50104480;D;D;D
50103819;D;D;D
50103622;D;D;D
50103558;D;D;D
50103393;D;D;D
50103067;C2;C2;C2
50102294;B1;A;B1
50100914;D;D;D
50100705;D;D;D
50100600;D;D;D
50100599;D;D;D
50100598;D;D;D
50100352;D;D;D
50099933;D;D;D
50099546;D;D;D
50099469;D;D;D
50099402;C1;C2;D
50099388;D;D;D
50099277;B1;B2;B2
50099231;C2;D;D
50099017;D;D;D
50098555;D;D;D
50098553;D;D;D
50097999;D;D;D
50097998;D;D;D
50097974;D;D;D
50097865;D;D;D
50097177;C2;C2;D
50097172;D;D;D
50096917;D;D;D
50096244;D;D;D
50095493;C2;D;D
50095492;D;D;D
50095491;C1;C1;C2
50095369;D;D;D
50095249;D;D;D
50095116;D;D;D
50095099;D;D;D
50095097;D;D;D
50094992;C2;C2;D
50094963;C2;C2;C2
50093929;C1;C2;D
50093777;D;D;D
50092516;C2;C2;C2
50091505;B2;C1;C1
50091066;C2;B2;C2
50091064;D;D;D
50091043;D;D;D
50091042;D;D;D
50090006;C2;C2;D
50089191;B1;B1;B1
50089117;D;D;D
50088719;D;D;D
50088235;D;C2;D
50087723;D;C1;C2
50087722;C2;C2;C2
50086595;D;D;D
50086592;D;D;D
50086332;D;D;D
50086329;B2;C1;C2
50085780;B2;B2;B2
50084667;A;A;A
50083999;D;D;D
50083998;D;D;D
50082921;D;D;D
50082611;D;D;D
50082610;A;A;B1
50082609;C1;D;D
50082279;B1;B1;B1
50081259;B2;B2;C2
50081029;A;B1;A
50080833;B2;B2;C2
50080643;B2;B2;B2
50080362;C2;C2;C2
50080155;D;D;D
50080135;C1;B2;C1
50080133;B2;B2;B2
50080047;C2;C2;C2
50079802;D;D;D
50077467;D;D;D
50076110;C1;C1;C1
50075943;A;A;A
50075109;D;D;D
50075062;D;D;D
50075061;D;D;D
50075057;D;D;D
50073929;C1;B2;B2
50073885;D;D;D
50072958;D;D;D
50072796;C1;D;D
50072532;C2;C2;C2
50072341;D;D;D
50072263;A;A;B1
50071120;B2;B2;B2
50070685;D;D;D
50070495;C1;C1;C1
50070134;C1;C1;C1
50070082;D;D;D
50069950;C2;C2;C2
50069921;B2;C1;C2
50068658;A;A;A
50068590;D;D;D
50067083;D;D;D
50066806;C1;C1;C1
50066526;D;D;D
50065725;B1;B1;B2
50063301;D;D;D
50063158;D;D;D
50062584;D;D;D
50061578;B1;B1;B2
50061387;B1;B1;B1
50060632;D;D;D
50060437;B2;B2;C1
50059508;D;C2;C2
50058438;A;A;A
50058137;A;A;A
50057976;D;D;D
50057186;C2;C2;D
50056875;A;A;A
50056504;B1;B1;B1
50056234;C2;C2;C2
50056176;C2;C2;C2
50055412;B1;A;A
50055238;B1;A;A
50054942;B2;B1;C1
50054062;D;D;D
50053699;B1;B1;B1
50053394;D;D;D
50052910;C2;B2;C2
50052597;B2;B2;B2
50052422;B1;B1;B1
50051111;D;D;D
50051016;D;D;D
50051015;D;D;D
50050631;D;D;D
50050598;C1;C1;C1
50050513;D;D;D
50049747;C1;C1;C1
50048706;B1;B2;B2
50048606;A;A;A
50048145;B2;B2;B2
50045711;D;D;D
50045292;C1;C1;C1
50045058;C2;D;C2
50044347;D;D;D
50044276;D;D;D
50043875;C1;C1;C1
50042932;B2;B2;B2
50042738;D;D;D
50042387;D;D;D
50042180;D;D;D
50041371;B2;B2;B2
50041309;D;D;D
50041292;C1;C2;D
50041231;D;D;D
50040514;C2;B2;C2
50039384;B2;B2;B2
50039274;B2;B2;B2
50039000;C2;C2;D
50037837;B1;B1;B1
50037455;C1;C1;C1
50036531;D;D;D
50034181;D;C2;D
50034122;C2;C2;D
50031408;D;D;D
50031407;D;C2;D
50031406;D;D;D
50030985;C1;C1;C2
50030297;D;D;D
50029196;D;D;D
50028524;C2;C2;C2
50028523;C2;C2;C2
50027593;D;C2;D
50027112;B2;B2;B2
50026419;D;D;D
50025597;B2;B2;B2
50025471;C1;B1;C1
50024747;B2;B2;B2
50023689;C1;C1;C1
50021044;D;D;D
50018818;D;D;D
50018376;B2;B2;B2
50017730;C1;C1;C1
50017648;C2;C2;C2
50017151;D;D;D
50017054;C2;C2;C2
50016128;D;D;D
50016123;B2;B2;B2
50014868;C2;C2;C2
50014392;D;D;D
50013447;B2;B2;B2
50012395;C1;C1;C1
50012170;B2;B2;B2
50011594;B2;B2;B2
50011490;C1;C1;C1
50011174;D;D;D
50010840;D;D;D
50010354;D;D;D
50009850;D;D;D
50008831;D;D;D
50008825;C2;C2;C2
50008824;D;D;D
50007258;B1;B1;B1
50004816;D;D;D
50004417;D;D;D
50846868;D;D;D
50637789;D;D;D
50530585;D;C2;D
50247875;C2;C2;C2
50210009;D;D;D
50113869;D;D;D
50113868;D;D;D
50113867;D;D;D
50113866;D;D;D
50113864;D;C2;D
50113863;D;D;D
50113862;D;D;D
50113861;C2;C2;C2
50112155;D;D;D
50112154;D;D;D
50109210;C2;D;D
50109209;C2;C2;C2
50109181;C2;C2;C2
50109179;C2;C2;C2
50104608;C2;C2;C2
50104607;D;D;D
50104606;C2;C2;C2
50104605;C2;C2;C2
50104604;C2;C2;D
50104395;D;D;D
50104394;D;D;D
50104197;D;C2;D
50100069;D;D;D
50065977;D;D;D
50053459;C2;C2;D
50030747;C2;C2;D
50028962;C2;C2;C2
50020740;C2;C2;D
50902091;D;D;D
50850717;D;D;D
50795961;D;D;D
50776835;D;D;D
50763539;D;D;D
50725009;D;D;D
50699679;D;D;D
50692909;D;D;D
50691945;D;D;D
50641115;D;D;D
50567683;D;D;D
50443410;D;D;D
50442627;D;D;D
50429825;D;D;D
50421379;D;D;D
50415239;D;D;D
50348884;D;D;D
50270923;D;D;D
50252143;D;D;D
50233483;D;D;D
50202154;D;D;D
50109213;D;D;C2
50098938;D;D;D
50095568;C2;C2;C2
50076918;C2;D;C2
50058480;C2;C2;C2
50056126;D;D;D
50044272;C1;C1;C1
50040259;C2;C2;C2
50028300;D;D;D
50025993;C2;C2;C2
50963392;D;D;D
50925059;D;D;D
50910612;D;D;D
50900544;D;D;D
50882813;D;D;D
50869612;D;D;D
50858246;D;D;D
50854232;D;D;D
50839632;D;D;D
50837206;D;D;D
50824570;D;D;D
50792032;D;D;D
50762427;D;D;D
50751190;D;D;D
50740687;D;D;D
50723995;D;D;D
50722484;D;D;D
50688073;D;D;D
50678264;D;D;D
50673726;D;D;D
50659464;D;D;D
50635875;D;D;D
50634364;D;D;D
50633597;D;D;D
50628089;D;D;D
50619977;D;D;D
50614711;D;D;D
50592904;D;D;D
50576887;D;D;D
50538691;D;D;D
50532766;D;D;D
50499637;D;D;D
50495798;D;D;D
50490605;D;D;D
50475282;D;D;D
50459783;D;D;D
50439774;D;D;D
50428934;D;D;D
50424831;D;D;D
50394568;D;D;D
50378686;D;D;D
50341340;D;D;D
50334239;D;D;D
50323202;D;D;D
50297899;D;D;D
50266691;D;D;D
50264966;D;D;D
50263684;D;D;D
50263501;D;D;D
50237160;D;D;D
50229818;D;D;D
50213865;D;D;D
50199781;D;D;D
50188615;D;D;D
50138081;D;D;D
50127802;D;D;D
50125338;D;D;D
50125230;D;D;D
50118609;D;D;D
50114864;D;D;D
50114863;D;D;D
50114358;D;D;D
50114077;D;D;D
50114076;D;D;D
50114068;D;D;D
50114067;D;D;D
50114064;D;D;D
50114063;D;D;D
50114062;D;D;D
50113906;D;D;D
50112880;D;D;D
50112824;D;D;D
50112576;D;D;D
50112464;D;D;D
50112453;D;D;D
50112452;D;D;D
50112449;C2;C2;D
50112446;C2;C2;D
50112444;D;D;D
50112443;D;D;D
50112442;D;D;D
50112440;D;D;D
50112439;D;D;D
50112438;D;D;D
50112436;D;D;D
50112434;D;D;D
50112433;D;D;D
50112430;D;D;D
50112429;D;D;D
50112427;D;D;D
50112422;D;D;D
50109137;D;D;D
50108963;D;D;D
50108961;D;D;D
50108851;D;D;D
50108848;D;D;D
50108377;D;D;D
50107940;D;D;D
50107938;D;D;D
50107935;D;D;D
50107934;D;D;D
50105428;C2;C1;C1
50105426;D;D;D
50104646;D;D;D
50104208;D;D;D
50104207;D;D;D
50104204;D;D;D
50104199;D;D;D
50102959;D;D;D
50102777;D;D;D
50098824;D;D;D
50098811;D;D;D
50098810;D;D;D
50098809;D;D;D
50098808;D;D;D
50098807;B2;C2;C2
50098804;D;D;D
50098799;D;D;D
50092488;D;D;D
50088823;D;D;D
50088819;D;D;D
50088424;D;D;D
50088422;D;D;D
50086038;D;D;D
50086036;D;D;D
50085580;D;D;D
50085205;D;D;D
50085203;D;D;D
50085202;D;D;D
50082108;D;C2;D
50080468;D;D;D
50079778;D;D;D
50079777;D;D;D
50079032;D;D;D
50079014;D;D;D
50079013;D;D;D
50079010;D;D;D
50079005;D;D;D
50079000;D;D;D
50078995;D;D;D
50078506;C2;C2;C2
50078505;D;D;D
50078499;D;D;D
50078474;D;D;D
50077886;D;D;D
50077883;D;D;D
50077608;D;D;D
50077605;D;D;D
50077524;D;D;D
50077523;C2;C2;C2
50077521;D;D;D
50077520;D;D;D
50077516;B1;B1;B1
50077168;D;D;D
50075944;D;D;D
50075940;D;D;D
50073466;D;D;D
50072995;D;D;D
50072991;C2;D;D
50070881;D;C2;D
50070880;C1;C1;C1
50070879;C2;C2;C2
50070877;D;D;D
50070871;C2;C2;C2
50070870;D;D;D
50070868;C1;C1;C1
50070864;D;D;D
50070859;C1;C1;C1
50070858;C2;C2;C2
50070853;D;D;D
50070852;D;D;D
50070841;D;C2;D
50070834;D;D;D
50070558;D;D;D
50067204;D;C2;D
50057626;D;D;D
50057280;D;D;D
50054565;D;D;D
50054447;D;D;D
50040937;D;D;D
50039314;D;D;D
50038840;C1;C1;C1
50034064;D;D;D
50026703;C2;C2;D
50021771;C2;C2;C2
50014752;D;D;D
50014601;D;D;D
50014428;D;C2;D
50008102;D;D;D
50991213;D;D;D
50989960;D;D;D
50971301;D;D;D
50951742;D;D;D
50937855;D;D;D
50935917;D;D;D
50935623;D;D;D
50891928;D;D;D
50890220;D;D;D
50862901;D;D;D
50860038;D;D;D
50848801;D;D;D
50838482;D;D;D
50818090;D;D;D
50812645;D;D;D
50802879;D;D;D
50792369;D;D;D
50737309;D;D;D
50732986;D;D;D
50727605;D;D;D
50725815;D;D;D
50714163;D;D;D
50696815;D;D;D
50694154;D;D;D
50660837;D;D;D
50651838;D;D;D
50633937;D;D;D
50624830;D;D;D
50622676;D;D;D
50612131;D;D;D
50595326;D;D;D
50585266;D;D;D
50577514;D;D;D
50560476;D;D;D
50547933;D;D;D
50520490;D;D;D
50518631;D;D;D
50516116;D;D;D
50492993;D;D;D
50462903;D;D;D
50458728;D;D;D
50447637;D;D;D
50441639;D;D;D
50428519;D;D;D
50423916;D;D;D
50351532;D;D;D
50347713;D;D;D
50327763;D;D;D
50317032;D;D;D
50305425;D;D;D
50299115;D;D;D
50297570;D;D;D
50293036;D;D;D
50285181;D;D;D
50259660;D;D;D
50233661;D;D;D
50227688;D;D;D
50219855;D;D;D
50200453;D;D;D
50200380;D;D;D
50163590;D;D;D
50137867;D;D;D
50127403;D;D;D
50116741;D;D;D
50116119;D;D;D
50116118;D;D;D
50115303;C2;C2;D
50115293;D;D;D
50115292;D;D;D
50115291;D;D;D
50115289;D;D;D
50115288;D;D;D
50115285;D;D;D
50115283;D;D;D
50115282;D;D;D
50114771;D;D;D
50114263;C1;C1;B2
50114262;D;D;D
50114261;D;D;D
50113907;C1;B2;B2
50113515;D;C2;D
50113137;D;D;D
50111647;D;D;D
50111646;D;D;D
50111645;D;D;D
50111067;C2;C2;C1
50110365;D;C2;D
50110361;D;D;D
50108960;B2;B2;C2
50108684;D;D;D
50105753;D;D;D
50105752;D;D;D
50105751;D;D;D
50105750;C2;C1;B2
50103572;D;D;D
50103570;D;D;D
50103165;C2;C2;C2
50101883;D;D;D
50100911;D;D;D
50097523;C2;C1;C2
50097125;C2;B2;B2
50096600;D;C2;D
50095794;D;D;D
50095787;D;C2;D
50095580;D;C2;D
50095006;C2;C2;C2
50094739;D;D;D
50091192;D;D;D
50090018;D;C2;D
50088157;D;D;D
50085058;C2;D;D
50083437;C2;C2;C2
50081430;D;D;D
50079728;D;D;D
50077393;D;D;D
50077240;D;C2;D
50074094;D;D;D
50071711;D;D;D
50071710;C1;C1;C1
50064768;D;D;D
50061849;C2;C2;C2
50057704;D;D;D
50056834;D;D;D
50056474;C2;D;D
50056426;D;C2;D
50054649;C1;C1;C2
50054429;B1;B1;B1
50053450;D;D;D
50053449;C1;D;D
50050794;D;D;D
50048458;D;D;D
50045449;D;D;D
50044075;D;D;D
50040185;C1;C1;C1
50032803;C1;C1;C1
50029732;D;D;D
50023242;D;D;D
50021128;C2;C2;C2
50019780;C1;C1;C1
50016242;C2;C2;C2
50013620;D;D;D
50007760;D;D;D
50007754;D;D;D
50007157;D;D;D
50005098;C2;C2;C2
50999877;D;D;D
50994875;D;D;D
50987720;D;D;D
50895168;D;D;D
50837222;D;D;D
50825941;D;D;D
50798731;D;D;D
50728970;D;D;D
50728822;D;D;D
50706292;D;D;D
50700022;D;D;D
50689789;D;D;D
50671960;D;D;D
50627368;D;D;D
50599909;D;D;D
50587471;D;D;D
50514156;D;D;D
50489119;D;D;D
50486527;D;D;D
50443690;D;D;D
50389920;D;D;D
50305441;D;D;D
50293893;D;D;D
50270478;D;D;D
50227610;D;D;D
50157310;D;D;D
50141503;D;D;D
50116903;D;D;D
50116902;D;D;D
50116901;D;D;D
50116898;D;D;D
50116895;D;D;D
50116890;D;D;D
50115528;D;D;D
50115527;D;D;D
50111601;D;D;D
50111600;D;D;D
50111595;D;D;D
50108530;D;D;D
50107689;D;D;D
50101052;D;D;D
50100137;D;D;D
50097014;D;D;D
50073392;D;D;D
50073369;D;D;D
50070344;C2;C2;C2
50070342;B1;B1;B1
50065432;D;D;D
50065425;D;D;D
50059676;D;D;D
50047749;D;D;D
50047604;D;D;D
50042235;D;D;D
50018156;C2;C2;C2
50987801;D;D;D
50939017;D;D;D
50901346;D;D;D
50895540;D;D;D
50886460;D;D;D
50881760;D;D;D
50695053;D;D;D
50646982;D;D;D
50593919;D;D;D
50550322;D;D;D
50490192;D;C2;D
50407104;D;D;D
50395645;D;D;D
50349279;D;D;D
50295233;D;D;D
50262866;D;D;D
50239309;D;D;D
50189557;D;D;D
50144537;D;D;D
50140396;D;D;D
50118080;D;D;D
50115037;D;D;D
50114273;D;D;D
50113615;D;D;D
50113516;D;D;D
50110696;D;D;D
50110058;D;D;D
50108871;D;D;D
50106970;D;D;C2
50096406;C2;C2;D
50093024;C2;C2;D
50088829;C2;C2;C2
50088826;C2;C2;C2
50085862;D;D;D
50072058;C2;C2;C2
50067677;C2;C2;D
50065320;D;D;D
50063795;D;D;D
50060296;B2;C2;C2
50059628;D;D;D
50053387;D;D;D
50049547;D;D;D
50039379;D;D;D
50027708;C2;C2;C2
50016237;C1;C1;C1
50006940;D;D;D
50005693;D;D;D
50002554;D;D;D
50002027;B1;B1;B1
50002025;C1;C1;C1
50002018;C1;C1;C1
50001742;B2;B2;B2
50645455;D;D;D
50112582;D;D;D
50111203;D;D;D
50109673;D;D;D
50109400;D;D;D
50109398;D;D;D
50109396;D;D;D
50102797;D;D;D
50094578;D;C2;D
50093875;D;D;D
50093874;D;D;D
50093873;D;D;D
50093871;D;D;D
50092433;C2;D;D
50090274;C2;C1;C2
50088458;D;D;D
50085773;C1;C1;C2
50084910;D;C1;D
50084679;D;D;D
50084678;C2;C1;C2
50080514;C2;C1;D
50075248;D;D;D
50073406;D;D;D
50070966;C1;C2;C2
50069440;C1;C1;C2
50069226;D;D;D
50068867;C1;C1;C2
50067438;C2;C2;C2
50067433;C1;C1;C1
50065724;C1;B2;C2
50065723;C1;C1;C1
50065721;C1;C1;C2
50062381;C1;C1;C1
50057144;C1;C1;C1
50054161;D;D;D
50054058;D;D;D
50051413;B2;B2;C1
50048361;C1;C1;C1
50046849;C2;C2;C2
50005677;D;C2;D
50002725;C1;C1;C1
50002711;C1;C1;C1
50002698;D;D;D
50832417;D;D;D
50113858;D;D;D
50102798;D;C2;D
50099614;C2;C2;C2
50095467;D;D;D
50090095;D;C2;C2
50090094;C2;C2;D
50089252;C2;C2;D
50085594;D;D;D
50085196;C2;C2;D
50085194;C1;B2;C2
50085190;D;C2;D
50080234;C2;D;C2
50074921;B2;B2;C2
50059350;C2;D;D
50044637;C2;C2;C2
50026016;D;C2;D
50017776;D;D;D
50899686;D;D;D
50888145;D;D;D
50875094;D;D;D
50856774;D;D;D
50739158;D;D;D
50700898;D;D;D
50683780;D;D;D
50677373;D;D;D
50658611;D;D;D
50610198;D;D;D
50583166;D;D;D
50554905;D;D;D
50480278;D;D;D
50461133;D;D;D
50445391;D;D;D
50337238;D;D;D
50292463;D;D;D
50280074;D;D;D
50248901;D;D;D
50235168;D;D;D
50235109;D;D;D
50175394;D;D;D
50159798;D;D;D
50112160;D;D;D
50109012;D;D;D
50109011;B1;B2;C1
50109010;B1;B2;B2
50108725;D;D;D
50108724;D;D;D
50108720;D;D;D
50108719;D;D;D
50107189;D;D;D
50107188;D;D;D
50102832;B1;B2;C1
50101931;C2;C2;D
50101912;B1;B1;C1
50100887;B1;B2;C1
50099752;C2;C2;C2
50095509;D;C2;D
50095507;D;D;D
50095483;D;D;D
50093359;C1;C2;D
50091937;C1;C1;D
50089170;C2;C1;C2
50083838;B1;B2;B2
50081527;B1;B2;B2
50077187;B2;B2;B2
50076093;B2;B2;B1
50076091;C2;C2;C2
50070557;D;D;D
50070553;A;A;A
50068307;D;D;D
50060380;B2;B2;C1
50059415;D;D;D
50059366;C1;C1;C1
50058095;C2;C2;C2
50058094;B2;B2;B2
50057037;B2;B2;B2
50055606;C1;C1;C1
50055223;A;A;A
50051489;B1;B1;B1
50050628;D;C2;D
50048571;B2;B2;B2
50046990;D;C2;D
50046716;B2;B2;B2
50041456;C2;C2;C2
50041455;C1;C1;C1
50039511;B2;B2;B2
50037573;C2;C2;C2
50036907;C1;C1;C1
50032621;D;D;D
50029666;B2;B1;B2
50029536;D;D;D
50026098;D;D;D
